22,650030,6626250,635,,,,,,,8,väggmossa,100,,0,
21,650000,6626247,635,,,,,,,10,blåbär,30,älg,1,
,,,,,,,,,,,kammossa,60,,,
,,,,,,,,,,,fårsvingel,10,,,
20,649960,6626246,635,björk,1.3,1,,,,7,lingon,40,,0,
,,,,tall,74,3,,,,,väggmossa,40,,,
,,,,tall,70,3,,,,,husmossa,20,,,
,,,,björk,1.3,1,,,,,,,,,
,,,,björk,1,1,,,,,,,,,
19,649929,6626248,635,,,,,,,8,husmossa,50,,0,stenröse
,,,,,,,,,,,vårfryle,10,,,
,,,,,,,,,,,fårsvingel,40,,,
20?,utanför,,,,,,,,,,,,,,
7,kantzon,,,,,,,,,,,,,,
8,649923,6626279,635,ek,30,3,,1,,12,blåbär,50,älg,1,
,,,,,,,,,,,vitsippa,20,hare,1,
,,,,,,,,,,,gräs,10,,,
,,,,,,,,,,,fårsvingel,10,,,
,,,,,,,,,,,kammossa,5,,,
,,,,,,,,,,,husmossa,5,,,
9,649957,6626277,635,tall,85,3,,,,7,kammossa,50,,0,
,,,,gran,3.1,1,,,,,husmossa,50,,,
,,,,tall,97,3,,,,,fårsvingel,,,,
10,649996,6626276,635,en,0.7,1,,,,10,blåbär,20,rådjur,2,
,,,,en,0.6,1,,,,,husmossa,30,,,
,,,,gran,2.8,1,,,,,väggmossa,10,,,
,,,,,,,,,,,kammossa,20,,,
,,,,,,,,,,,lingon,10,,,
,,,,,,,,,,,fårsvingel,10,,,
11,650030,6626278,635,rönn,0.7,1,,,,4,fårsvingel,30,,0,
,,,,,,,,,,,husmossa,60,,,
,,,,,,,,,,,vitsippa,5,,,
,,,,,,,,,,,björnmossa,,,,
,,,,,,,,,,,kammossa,5,,,
12,650073,6626279,635,gran,84,3,,,,8,gräs,20,,0,
,,,,tall,101,3,,,,,kammossa,20,,,
,,,,,,,,,,,husmossa,20,,,
,,,,,,,,,,,blåbär,40,,,
13,650100,6626275,635,,,,,,,5,husmossa,40,,0,
,,,,,,,,,,,väggmossa,50,,,
,,,,,,,,,,,björnmossa,10,,,
,,,,,,,,,,,vårfryle,,,,
14,650138,6626277,635,björk,0.6,1,,,,4,husmossa,70,,0,
,,,,salix,0.8,1,,,,,väggmossa,30,,,
,,,,björk,0.7,1,,,,,,,,,
,,,,björk,1,1,,,,,,,,,
,,,,björk,0.8,1,,,,,,,,,
,,,,björk,0.5,1,,,,,,,,,
15,650178,6626280,635,tall,0.5,1,,,,7,lingon,30,,0,
,,,,tall,0.5,1,,,,,fårsvingel,50,,,
,,,,tall,0.5,1,,,,,väggmossa,10,,,
,,,,,,,,,,,mossa,10,,,
16,650212,6626282,635,en,1.1,1,1 en,,,8,mossa,15,rådjur,1,
,,,,tall,73,3,,,,,husmossa,30,,,
,,,,rönn,0.5,1,,,,,väggmossa,40,,,
,,,,,,,,,,,lingon,5,,,
,,,,,,,,,,,fårsvingel,10,,,
17,650244,6626281,635,rönn,0.4,1,,3,,6,mossa,90,,0,
,,,,rönn,0.4,1,,1,,,vitsippa,5,,,
,,,,rönn,0.7,1,,2,,,fårsvingel,5,,,
,,,,rönn,0.4,1,,1,,,,,,,
,,,,björk,22,3,,,,,,,,,
6,650139,6626313,635,gran,54,3,,,,4,husmossa,100,,0,bäck
,,,,rönn,11,2,,,,,,,,,
,,,,al,11,2,,,,,,,,,
5,650100,6626322,640,björk,0.7,1,,4,,8,mossa,90,,0,
,,,,björk,0.6,1,,1,,,vitsippa,5,,,
,,,,,,,,,,,gräs,5,,,
,,,,,,,,,,,örnbräken,,,,
4,650067,6626315,635,rönn,0.4,1,,,,7,blåbär,50,,0,
,,,,,,,,,,,husmossa,30,,,
,,,,,,,,,,,vitsippa,20,,,
3,650032,6626326,635,rönn,0.5,1,,1,,4,blåbär,40,,0,
,,,,,,,,,,,husmossa,40,,,
,,,,,,,,,,,lingon,20,,,
,,,,,,,,,,,fårsvingel,,,,
2,649995,6626315,635,tall,83,3,,,,8,blåbär,10,,0,vatten under sten
,,,,rönn,0.6,1,,3,,,björnmossa,30,,,foto
,,,,,,,,,,,husmossa,20,,,
,,,,,,,,,,,väggmossa,20,,,
,,,,,,,,,,,bladmossa,,,,
,,,,,,,,,,,lingon,5,,,
,,,,,,,,,,,vårfryle,5,,,
,,,,,,,,,,,fårsvingel,,,,
1,649965,6626318,635,,,,,,,13,blåbär,70,,0,
,,,,,,,,,,,kammossa,15,,,
,,,,,,,,,,,husmossa,15,,,
55,650521,6626175,310,,,,,,,7,vitklöver,5,ko,1,
,,,,,,,,,,,rölleka,10,,,
,,,,,,,,,,,stormåra,,,,
,,,,,,,,,,,maskros,5,,,
,,,,,,,,,,,smörblomma,,,,
,,,,,,,,,,,gräs,80,,,
56,650557,6626175,310,,,,,,,7,rölleka,70,,0,
,,,,,,,,,,,stormåra,10,,,
,,,,,,,,,,,vitklöver,10,,,
,,,,,,,,,,,maskros,,,,
,,,,,,,,,,,gräs,10,,,
57,650591,6626177,310,,,,,,,11,gräs,70,,0,
,,,,,,,,,,,rölleka,20,,,
,,,,,,,,,,,stormåra,,,,
,,,,,,,,,,,vitklöver,5,,,
,,,,,,,,,,,smörblomma,5,,,
,,,,,,,,,,,vildlin,,,,
58,650628,6626174,310,,,,,,,7,smultron,,,0,
,,,,,,,,,,,gräs,90,,,
,,,,,,,,,,,hundäxing,,,,
,,,,,,,,,,,stormåra,,,,
,,,,,,,,,,,hundkex,5,,,
,,,,,,,,,,,rölleka,5,,,
70,650662,6626142,310,,,,,,,7,gräs,60,,0,
,,,,,,,,,,,stormåra,10,,,
,,,,,,,,,,,rölleka,30,,,
45,650624,6626211,310,,,,,,,7,vildlin,20,,0,
,,,,,,,,,,,rölleka,10,,,
,,,,,,,,,,,gräs,70,,,
,,,,,,,,,,,stormåra,,,,
,,,,,,,,,,,ängssyra,,,,
44,650590,6626209,310,hallon,,,,,,9,gräs,80,,0,
,,,,,,,,,,,rölleka,10,,,
,,,,,,,,,,,dån,5,,,
,,,,,,,,,,,vildlin,5,,,
43,650558,6626212,310,,,,,,,9,gräs,80,,0,
,,,,,,,,,,,rölleka,,,,
,,,,,,,,,,,dån,10,,,
,,,,,,,,,,,stormåra,10,,,
30,650556,6626244,310,,,,,,,9,gräs,100,,0,
,,,,,,,,,,,stormåra,,,,
,,,,,,,,,,,rölleka,,,,
31,650591,6626246,310,,,,,,,7,rölleka,30,,0,
,,,,,,,,,,,vildlin,,,,
,,,,,,,,,,,vitmåra,,,,
,,,,,,,,,,,stormåra,,,,
,,,,,,,,,,,gräs,70,,,
32,650625,6626244,310,,,,,,,6,gräs,60,,0,
,,,,,,,,,,,stormåra,10,,,
,,,,,,,,,,,rölleka,30,,,
,,,,,,,,,,,vildlin,,,,
,,,,,,,,,,,vicker,,,,
144,650769,6626000,310/635,asp,1.3,1,,5,,3,vitsippa,10,,0,mycket löv
,,,,asp,1.4,1,,8,,,gräs,10,,,
,,,,asp,1.2,1,,>10,,,vårfryle,,,,
,,,,asp,0.6,1,,6,,,,,,,
,,,,björk,0.3,1,,2,,,,,,,
,,,,asp,1,1,,7,,,,,,,
,,,,rönn,0.5,1,,2,,,,,,,
,,,,asp,1.1,1,,2,,,,,,,
,,,,asp,1,1,,8,,,,,,,
143,650732,6626003,310/635,asp,1.5,1,,>10,,8,tuvtåtel,50,,0,sumpigt
,,,,gran,1.8,1,,,,,starr,30,,,
,,,,sälg,0.5,1,,,,,gräs,20,,,
,,,,asp,2,1,,>10,1,,,,,,
,,,,tall,0.7,1,,3,,,,,,,
,,,,salix,1,1,,5,,,,,,,
,,,,salix,0.7,1,,,,,,,,,
142,650695,6626001,310,asp,0.9,1,,8,,4,vitsippa,50,,0,
,,,,asp,1.1,1,,5,,,lingon,10,,,
,,,,asp,1,1,,3,,,smörblomma,,,,
,,,,asp,0.8,1,,4,,,gräs,,,,
,,,,asp,0.7,1,,3,,,,,,,
,,,,asp,1.3,1,,6,,,,,,,
,,,,asp,1.1,1,,10,,,,,,,
141,650652,6625993,310/635,asp,0.8,1,,5,,8,lingon,10,,0,
,,,,asp,0.9,1,,8,,,gräs,80,,,
,,,,asp,1.2,1,,7,,,vitsippa,10,,,
,,,,asp,0.7,1,,4,,,,,,,
,,,,asp,0.7,1,,7,,,,,,,
,,,,asp,0.7,1,,4,,,,,,,
,,,,asp,0.8,1,,3,,,,,,,
,,,,asp,1.6,1,,>10,,,,,,,
,,,,asp,1.2,1,,7,,,,,,,
,,,,asp,0.7,1,,7,,,,,,,
,,,,gran,1.9,1,,,,,,,,,
140,utanför,,,,,,,,,,,,,,
139,650588,6625993,310,salix,0.6,1,,,,4,vitsippa,30,,0,
,,,,gran,3.4,1,,,skada,,gräs,70,,,
,,,,gran,3.2,1,,,,,,,,,
138,650552,6626003,310,asp,0.4,1,3,6,skada,5,vitsippa,40,,0,
,,,,asp,0.3,1,,4,,,smörblomma,,,,
,,,,asp,0.8,1,,,,,gräs,10,,,
137,650519,6626004,635,gran,1.1,1,,,,7,vitsippa,50,,0,
,,,,salix,0.8,1,,10,,,mossa,45,,,
,,,,gran,0.9,1,,,,,smörblomma,5,,,
,,,,rönn,0.7,1,,>10,,,harsyra,,,,
,,,,rönn,0.9,1,,5,,,smultron,,,,
,,,,rönn,0.6,1,,5,,,,,,,
136,650485,6625997,635,rönn,0.8,1,,7,,7,väggmossa,70,,0,
,,,,rönn,0.6,1,,8,,,blåbär,30,,,
135,650450,6625997,,tall,0.9,1,,2,,5,husmossa,70,,0,
,,,,tall,1,1,,6,,,björnmossa,5,,,
,,,,tall,1.1,1,,4,,,vårfryle,5,,,
,,,,,,,,,,,fårsvingel,20,,,
134,650417,6625997,635,gran,40,3,,,,4,björnmossa ,20,,0,
,,,,björk,0.5,1,,,,,husmossa,30,,,
,,,,,,,,,,,blåbär,10,,,
,,,,,,,,,,,fårsvingel,10,,,
,,,,,,,,,,,väggmossa,30,,,
133,650382,6625998,635,björk,0.8,1,1,3,,6,husmossa,50,,0,
,,,,björk,0.8,1,,,,,väggmossa,10,,,
,,,,björk,0.5,1,,,,,blåbär,30,,,
,,,,björk,0.7,1,,,,,vårfryle,5,,,
,,,,,,,,,,,fårsvingel,5,,,
132,650344,6625997,635,rönn,1.2,1,enbuske,3,,6,husmossa,55,,0,
,,,,en,1,1,,,,,blåbär,40,,,
,,,,,,,,,,,fårsvingel,5,,,
131,650311,6625997,635,rönn,4.2,1,,>10,,4,vitsippa,70,,0,
,,,,rönn,3.4,1,,>10,,,husmossa,25,,,
,,,,salix,0.5,1,,>10,,,fårsvingel,5,,,
,,,,salix,0.6,1,,>10,,,,,,,
,,,,salix,1,1,,>10,,,,,,,
,,,,gran,1.6,1,,,,,,,,,
,,,,björk,0.6,1,,2,,,,,,,
,,,,gran,2,1,,,,,,,,,
,,,,gran,0.9,1,,,,,,,,,
,,,,salix,9,2,,>10,,,,,,,
130,650272,6626001,635,en,3.2,1,,,,8,lingon,5,,0,
,,,,gran,2.4,1,,,,,vitsippa,40,,,
,,,,,,,,,,,blåbär,5,,,
,,,,,,,,,,,vårfryle,5,,,
,,,,,,,,,,,husmossa,45,,,
129,650246,6625999,635,björk,2.2,1,,>10,,6,husmossa,10,,0,
,,,,tall,73,3,,,,,väggmossa,10,,,
,,,,,,,,,,,fårsvingel,70,,,
,,,,,,,,,,,blåbär,10,,,
128,650207,6625997,635,,,,,,,8,ljung,50,rådjur,1,höjd
,,,,,,,,,,,mossa,40,,,
,,,,,,,,,,,fårsvingel,10,,,
127,650172,6625998,625,,,,1,>10,,6,fårsvingel,10,,0,höjd
,,,,,,,,>10,,,väggmossa,50,,,
,,,,,,,,,,,fönsterlav,40,,,
151,650172,6625961,625,tall,72,3,,,,5,fönsterlav,20,,0,
,,,,björk,0.8,1,,,,,praktmossa,40,,,
,,,,björk,1,1,,,,,väggmossa,40,,,
,,,,,,,,,,,lingon,,,,
152,650205,6625965,625,en,2.3,1,,,,5,lingon,10,,0,
,,,,ek,2.7,1,,,,,väggmossa,85,,,
,,,,en,2.3,1,,,,,fårsvingel,5,,,
153,650242,6625964,635,ek,68,3,,,,10,blåbär,50,,0,
,,,,rönn,0.9,1,,,,,husmossa,50,,,
,,,,,,,,,,,vårfryle,,,,
154,650277,6625966,635,rönn,0.7,1,,,,8,blåbär,60,,0,
,,,,rönn,1,1,,,,,husmossa,15,,,
,,,,,,,,,,,väggmossa,10,,,
,,,,,,,,,,,vitsippa,10,,,
,,,,,,,,,,,fårsvingel,5,,,
155,650312,6625964,635,gran,2.6,1,,,,5,blåbär,50,,0,
,,,,gran,2.4,1,,,,,fårsvingel,10,,,
,,,,,,,,,,,husmossa,30,,,
,,,,,,,,,,,lingon,10,,,
156,650346,6625966,635,en,0.9,1,,,,6,blåbär,10,,0,
,,,,en,0.8,1,,,,,lingon,10,,,
,,,,en,0.6,1,,,,,fårsvingel,10,,,
,,,,en,1.2,1,,,,,husmossa,40,,,
,,,,en,0.8,1,,,,,väggmossa,30,,,
,,,,en,2.4,1,,,,,,,,,
,,,,en,1.5,1,,,,,,,,,
,,,,en,2.2,1,,,,,,,,,
,,,,en,2.8,1,,,,,,,,,
157,650382,6625965,635,björk,0.4,1,,,,7,mossa,60,,0,"blött, mitt mellan körspår"
,,,,sälg,0.6,1,,,,,gräs,20,,,
,,,,sälg,0.3,1,,,,,ormbunke,,,,
,,,,,,,,,,,vitsippa,10,,,
,,,,,,,,,,,blåbär,10,,,
158,650419,6625965,635,gran,102,3,,,,7,blåbär,20,,0,
,,,,,,,,,,,husmossa,50,,,
,,,,,,,,,,,fårsvingel,5,,,
,,,,,,,,,,,skogskovall,5,,,
,,,,,,,,,,,väggmossa,20,,,
159,650456,6625964,635,,,,,,,5,väggmossa,95,,0,
,,,,,,,,,,,fårsvingel,5,,,
,,,,,,,,,,,fräken,,,,
160,650487,6625963,635,asp,1.2,1,,,,4,vitsippa,30,,0,foto
,,,,asp,1.5,1,,,,,lingon,5,,,
,,,,asp,1,1,,,,,husmossa,65,,,
,,,,asp,0.9,1,,,,,vårfryle,5,,,
,,,,asp,2.8,1,,,,,fårsvingel,5,,,
,,,,asp,1,1,,,,,,,,,
,,,,asp,1.1,1,,,,,,,,,
161,650524,6625961,635,gran,112,3,,,,6,älggräs,10,,0,träsk
,,,,,,,,,,,gräs,30,,,
,,,,,,,,,,,fräken,5,,,
,,,,,,,,,,,vitsippa,5,,,
,,,,,,,,,,,tuvtåtel,50,,,
162,650556,6625966,635,gran,1,1,,,,14,vitsippa,50,,0,
,,,,gran,1.8,1,,,,,blåbär,40,,,
,,,,gran,3.3,1,,,,,väggmossa,10,,,
163,650593,6625965,635,rönn,0.9,1,,>10,,9,blåbär,50,,0,
,,,,,,,,,,,väggmossa,20,,,
,,,,,,,,,,,husmossa,30,,,
164,650628,6625964,635,hallon,,,,,,3,fårsvingel,10,,0,
,,,,björk,0.5,1,,4,,,lingon,10,,,
,,,,rönn,0.3,1,,2,,,vårfryle,75,,,
,,,,,,,,,,,mossa,5,,,
165,650661,6625966,635,ek,1.3,1,,,,4,vitsippa,85,,,
,,,,asp,2,1,,,,,fårsvingel,10,,,
,,,,,,,,,,,vårfryle,5,,,
166,650701,6625964,635,gran,2.2,1,,,,7,lingon,40,,0,
,,,,gran,4,1,,,,,husmossa,25,,,
,,,,gran,3.3,1,,,,,vårfryle,5,,,
,,,,gran,2.8,1,,,,,fårsvingel,5,,,
,,,,gran,2.1,1,,,,,blåbär,5,,,
,,,,gran,1.4,1,,,,,väggmossa,20,,,
,,,,gran,8.6,1,,,,,,,,,
167,650731,6625963,,tall,103,3,,,,6,lingon,20,,0,
,,,,asp,70,3,,,,,blåbär,20,,,
,,,,gran,1.5,1,,,,,väggmossa,30,,,
,,,,gran,3.6,1,,,,,fårsvingel,30,,,
,,,,rönn,0.6,1,,5,,,,,,,
,,,,gran,1.3,1,,,,,,,,,
,,,,rönn,2,1,,5,1,,,,,,
,,,,gran,4.9,1,,,,,,,,,
,,,,björk,1.2,1,,,,,,,,,
,,,,asp,0.9,1,,>10,,,,,,,
,,,,asp,1.1,1,,>10,,,,,,,
168,650764,6625963,310,björk,0.8,1,,2,,2,maskros,20,,0,
,,,,asp,1.8,1,,4,,,gräs,10,,,
,,,,asp,1,1,,2,,,hundkex,10,,,
,,,,asp,1.3,1,,>10,,,vårfryle,10,,,
,,,,rönn,0,1,,3,,,,,,,
,,,,rönn,0.9,1,,9,,,,,,,
,,,,rönn,0.7,1,,3,,,,,,,
,,,,asp,2.8,1,,>10,,,,,,,
,,,,asp,1.6,1,,>10,,,,,,,
189,650733,6625931,635,gran,3.7,1,,,,4,vårfryle,5,,0,
,,,,gran,1.4,1,,,,,fårsvingel,30,,,
,,,,rönn,0.7,1,,3,,,lingon,5,,,
,,,,,,,,,,,veronika,5,,,
,,,,,,,,,,,gräs,5,,,
,,,,,,,,,,,smörblomma,5,,,
,,,,,,,,,,,husmossa,45,,,
188,650694,6625927,635,,,,,,,7,lingon,5,,0,
,,,,,,,,,,,fårsvingel,30,,,
,,,,,,,,,,,väggmossa,65,,,
187,650663,6625926,635,gran,2.3,1,,,,14,blåbär,60,,0,
,,,,gran,1,1,,,,,husmossa,20,,,
,,,,asp,0.7,1,,6,,,fårsvingel,20,,,
,,,,,,,,,,,vitsippa,,,,
186,650624,6625929,635,asp (23),,1,,>10,,4,ekorrbär,20,,0,foto
,,,,gran,0.8,1,,,,,vitsippa,10,,,
,,,,gran,1.5,1,,,,,skogskovall,5,,,
,,,,,,,,,,,gräs,40,,,
,,,,,,,,,,,mossa,25,,,
185,650588,6625930,635,björk (27),,1,,lite,,4,husmossa,40,,0,foto
,,,,,,,,,,,väggmossa,40,,,
,,,,,,,,,,,fårsvingel,10,,,
,,,,,,,,,,,ängsfryle,5,,,
,,,,,,,,,,,ekorrbär,5,,,
184,650555,6625928,635,gran,87,3,,,,5,väggmossa,80,,0,
,,,,,,,,,,,lingon,5,,,
,,,,,,,,,,,vårfryle,5,,,
,,,,,,,,,,,fårsvingel,10,,,
183,650519,6625930,635,gran,66,3,,,,6,fårsvingel,20,,0,
,,,,,,,,,,,väggmossa,40,,,
,,,,,,,,,,,husmossa,40,,,
182,650485,6625929,635,,,,,,,7,fårsvingel,100,,0,
181,650452,6625935,635,,,,,,,4,skogskovall,5,,0,
,,,,,,,,,,,husmossa,30,,,
,,,,,,,,,,,väggmossa,40,,,
,,,,,,,,,,,fårsvingel,20,,,
,,,,,,,,,,,lingon,5,,,
180,650418,6625928,635,tall,36,3,,,,8,lingon,10,,0,
,,,,gran,1.4,1,,,,,fårsvingel,15,,,
,,,,gran,1.8,1,,,,,husmossa,70,,,
,,,,gran,1.2,1,,,,,blåbär,5,,,
179,650381,6625933,635,,,,,,,3,blåbär,10,,0,
,,,,,,,,,,,fårsvingel,20,,,
,,,,,,,,,,,vårfryle,5,,,
,,,,,,,,,,,väggmossa,55,,,
,,,,,,,,,,,björnmossa,10,,,
178,650348,6625926,625,björk,1.6,1,,7,,11,ljung,50,,0,
,,,,björk,1.7,1,,3,,,blåbär,20,,,
,,,,,,,,,,,lingon,10,,,
,,,,,,,,,,,husmossa,20,,,
177,650310,6625929,625,,,,,,,4,fårsvingel,5,,0,
,,,,,,,,,,,blåbär,30,,,
,,,,,,,,,,,väggmossa,65,,,
176,650277,6625932,635,gran,1.8,1,,,,10,blåbär,70,,,
,,,,gran,2.5,1,,,,,lingon,5,,,
,,,,,,,,,,,husmossa,25,,,
173,650171,6625932,625,tall,1.4,1,,,,2,renlav,95,,0,spray
,,,,tall,2.4,1,,,,,kvastmossa,5,,,
,,,,en,1.5,1,,,,,,,,,
,,,,en,1.5,1,,,,,,,,,
,,,,en,0.7,1,,,,,,,,,
,,,,en,0.8,1,,,,,,,,,
,,,,en,0.8,1,,,,,,,,,
,,,,en,1.1,1,,,,,,,,,
,,,,en,0.9,1,,,,,,,,,
,,,,en,0.9,1,,,,,,,,,
,,,,en,1.1,1,,,,,,,,,
,,,,en,1,1,,,,,,,,,
,,,,en,1.3,1,,,,,,,,,
,,,,en,0.5,1,,,,,,,,,
,,,,en,0.6,1,,,,,,,,,
174,650208,6625932,625,,,,,,,1,lingon,,ko,8,foto anna
,,,,,,,,,,,fårsvingel,,,,spray
,,,,,,,,,,,väggmossa,,,,
175,650249,6625935,635,salix,0.7,1,,13,,3,fårsvingel,85,,0,
,,,,rönn,0.7,1,,15,,,ekorrbär,5,,,
,,,,björk,0.5,1,,,,,väggmossa,5,,,
,,,,björk,0.3,1,,,,,ängssvingel?,5,,,
,,,,björk,0.8,1,,3,,,salix,,,,
,,,,björk,1.2,1,,2,,,,,,,
,,,,björk,0.4,1,,1,,,,,,,
,,,,björk,0.3,1,,2,,,,,,,
,,,,björk,0.8,1,,7,,,,,,,
,,,,björk,1.1,1,,6,,,,,,,
,,,,rönn,0.7,1,,5,2,,,,,,
,,,,rönn,0.4,1,,3,,,,,,,
,,,,rönn,0.3,1,,1,,,,,,,
,,,,rönn,0.6,1,,3,,,,,,,
,,,,asp,0.6,1,,3,,,,,,,
,,,,asp,0.8,1,,1,,,,,,,
,,,,asp,0.7,1,,3,1,,,,,,
,,,,asp,0.5,1,,1,,,,,,,
195,650276,6625895,635,tall,44,3,,,,2,väggmossa,95,,0,spray
,,,,,,,,,,,kvastmossa,5,,,
,,,,,,,,,,,blåbär,,,,
196,650311,6625895,635,,,,,,,6,väggmossa,80,,0,
,,,,,,,,,,,kvastmossa,10,,,
,,,,,,,,,,,lingon,5,,,
,,,,,,,,,,,ljung,5,,,
197,650346,6625896,625,björk,1.2,1,,6,,4,lingon,5,,,rotvälta
,,,,björk,0.5,1,,9,,,väggmossa,90,,,foto anna
,,,,björk,0.9,1,,2,,,fårsvingel,5,,,
,,,,björk,0.8,1,,5,,,,,,,
,,,,björk,0.5,1,,2,,,,,,,
,,,,björk,0.7,1,,5,,,,,,,
,,,,björk,2.2,1,,20,,,,,,,
,,,,björk,1.2,1,,8,,,,,,,
,,,,björk,2.3,1,,19,,,,,,,
,,,,björk,1,1,,6,,,,,,,
,,,,tall,0.7,1,,,,,,,,,
198,650381,6625895,635,rönn,0.4,1,,,,10,lingon,5,,0,
,,,,,,,,,,,fårsvingel,20,,,
,,,,,,,,,,,blåbär,20,,,
,,,,,,,,,,,husmossa,55,,,
,,,,,,,,,,,ängssvingel,,,,
199,650417,6625896,635,tall,95,3,,,,6,blåbär,10,,0,
,,,,rönn,0.5,1,,3,,,fårsvingel,20,,,
,,,,,,,,,,,husmossa,60,,,
,,,,,,,,,,,väggmossa,10,,,
200,650452,6625896,635,gran,0.9,1,,7,,5,gran,20,,0,
,,,,björk,0.8,1,,,,,blåbär,10,,,
,,,,björk,3.5,1,,34,4,,fårsvingel,10,,,
,,,,björk,1.3,1,,10,,,ängssvingel,,,,
,,,,björk,1.6,1,,14,,,lingon,20,,,
,,,,björk,0.7,1,,4,,,husmossa,5,,,
,,,,björk,0.8,1,,6,,,väggmossa,30,,,
,,,,björk,0.8,1,,2,,,björnmossa,,,,
,,,,björk,0.7,1,,3,,,kvastmossa,5,,,
,,,,rönn,0.5,1,,1,,,,,,,
,,,,asp,0.7,1,,5,,,,,,,
201,650486,6625893,635,björk,0.4,1,,3,,3,blåbär,10,,0,
,,,,björk,0.6,1,,5,,,husmossa,45,,,
,,,,björk,0.5,1,,2,,,väggmossa,45,,,
217,650488,6625857,635,asp,1.3,1,,4,,8,vitsippa,5,,0,
,,,,asp,0.8,1,,3,,,fårsvingel,55,,,
,,,,asp,0.7,1,,6,,,blåbär,20,,,
,,,,asp,1.2,1,,12,,,väggmossa,20,,,
,,,,rönn,0.4,1,,,,,,,,,
216,650451,6625860,625,,,,,,,3,lingon,5,,0,foto anna
,,,,,,,,,,,fårsvingel,65,,,
,,,,,,,,,,,husmosa,20,,,
,,,,,,,,,,,väggmossa,5,,,
,,,,,,,,,,,kvastmossa,5,,,
215,650416,6625861,625,tall,79,3,,,,,lingon,5,,0,
,,,,,,,,,,,väggmossa,40,,,
,,,,,,,,,,,barr/löv,55,,,
214,650381,6625860,625,en,2.9,1,,,,7,lingon,20,0,,spray mark
,,,,gran,1.6,1,,1,,,blåbär,15,,,
,,,,tall,61,3,,,,,kvastmossa,5,,,
,,,,,,,,,,,ljung,10,,,
,,,,,,,,,,,väggmossa,50,,,
213,650344,6625860,625,,,,,,,7,fönsterlav,30,,0,
,,,,,,,,,,,fårsvingel,5,,,
,,,,,,,,,,,kvastmossa,20,,,
,,,,,,,,,,,islandslav,10,,,
,,,,,,,,,,,grå renlav,35,,,
212,650313,6625860,625,tall,57,3,,,,2,ljung,20,,0,
,,,,tall,1.5,1,,17,,,lingon,10,,,
,,,,björk,0.5,1,,1,,,väggmossa,30,,,
211,650275,6625858,633,björk,0.4,1,,,,,kvastmossa,5,,0,foto anna
,,,,björk,0.5,1,,1,,,blåbär,20,,,
,,,,björk,0.9,1,,5,,,lingon,10,,,
,,,,,,,,,,,fårsvingel,20,,,
,,,,,,,,,,,väggmossa,20,,,
,,,,,,,,,,,liljekonvalj,5,,,
210,650241,6625862,633,tall,94,3,,,,5,fårsvingel,50,,0,spray
,,,,tall,67,3,,,,,lingon,5,,,
,,,,björk,27,3,,19,,,väggmossa,45,,,
194,650239,6625897,636,björk,0.7,1,,,,5,småstarr?,5,,,foto anna växt
,,,,björk,0.4,1,,1,,,salix,,,,
,,,,salix,0.5,1,,2,,,rävsvansfräken,,,,
,,,,salix,0.6,1,,5,,,gräs,,,,
,,,,salix,0.5,1,,3,,,ört?,,,,
,,,,gran,1.2,1,,,,,,,,,
,,,,salix,0.4,1,,1,,,,,,,
,,,,björk,0.3,1,,1,,,,,,,
,,,,björk,0.4,1,,1,,,,,,,
,,,,björk,0.3,1,,1,,,,,,,
,,,,salix,0.4,1,,3,,,,,,,
,,,,salix,0.5,1,,5,,,,,,,
,,,,salix,0.6,1,,6,,,,,,,
,,,,salix,0.5,1,,3,,,,,,,
,,,,salix,0.4,1,,2,,,,,,,
,,,,björk,0.5,1,,1,,,,,,,
,,,,salix,0.7,1,,11,,,,,,,
,,,,björk,0.5,1,,1,,,,,,,
,,,,björk,0.5,1,,1,,,,,,,
,,,,björk,0.4,1,,4,,,,,,,
193,650205,6625895,,tall,87,3,,,,3,ljung,5,,0,
,,,,en,4,1,,,,,lingon,5,,,
,,,,ek,2.4,1,,18,,,blåbär,10,,,
,,,,,,,,,,,väggmossa,10,,,
,,,,,,,,,,,fårsvingel,40,,,
,,,,,,,,,,,kvastmossa,25,,,
,,,,,,,,,,,liljekonvalj,5,,,
192,utanför,,,,,,,,,,,,,,
224,650278,6625825,820,björk,2.6,1,,22,1,5,småstarr?,100,,0,
225,650310,6625823,635,tall,75,3,,,,2,blåbär,30,,0,
,,,,rönn,0.6,1,,4,1,,lingon,5,,,
,,,,,,,,,,,kvastmossa,20,,,
,,,,,,,,,,,väggmossa,20,,,
226,650344,6625828,625,björk,2.1,1,,26,,3,kvastmossa,85,,0,
,,,,björk,1.2,1,,13,,,lingon,5,,,
,,,,björk,0.7,1,,3,,,väggmossa,10,,,
,,,,björk,1,1,,3,2,,fårsvingel,,,,
,,,,asp,0.5,1,,1,1,,,,,,
,,,,björk,1.2,1,,9,,,,,,,
,,,,björk,0.6,1,,4,,,,,,,
227,650380,6625828,625,tall,31,3,,,,4,lingon,10,,0,
,,,,en,2.4,1,,,,,fårsvingel,5,,,
,,,,,,,,,,,islandslav,20,,,
,,,,,,,,,,,fönsterlav,30,,,
,,,,,,,,,,,väggmossa,5,,,
,,,,,,,,,,,grå renlav,30,,,
228,650414,6625830,633,björk,0.5,1,,1,,2,blåbär,5,,0,
,,,,björk,0.4,1,,1,,,väggmossa,70,,,
,,,,björk,0.5,1,,1,,,kvastmossa,5,,,
