	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	2014 06 09	08:45:00	30	59.743480	17.667915		3D	5	2.9	5	0	5	8	26	628	01000010	0	00000001	00000000
	2014 06 09	09:00:00	43	59.743412	17.667937		3D	29	0.9	8	0	0	0	26	627	01000010	0	00000001	00000000
	2014 06 09	09:15:00	30	59.743422	17.667975		3D	17	1.2	7	0	2	2	26	628	01000010	0	00000001	00000000
	2014 06 09	09:30:00	30	59.743398	17.667982		3D	31	1.1	7	0	0	0	25	628	01000010	0	00000001	00000000
	2014 06 09	09:45:00	30	59.743330	17.667882		3D	11	1.0	7	0	0	0	26	629	01000010	0	00000001	00000000
	2014 06 09	10:00:00	30	59.743373	17.668003		3D	27	1.0	6	0	0	0	29	628	01000010	0	00000001	00000000
	2014 06 09	10:15:00	30	59.743288	17.668153		3D	-53	1.0	5	0	6	4	29	629	01000010	0	00000001	00000000
	2014 06 09	10:30:00	30	59.743952	17.668278		3D	22	1.2	5	0	2	6	27	629	01000010	0	00000001	00000000
	2014 06 09	10:45:00	30	59.744552	17.669710		3D	24	1.0	5	0	7	3	27	629	01000010	0	00000001	00000000
	2014 06 09	11:00:00	30	59.744545	17.670055		3D	19	1.2	4	0	7	5	27	629	01000010	0	00000001	00000000
	2014 06 09	11:15:00	43	59.745225	17.670462		3D	45	1.2	7	0	12	6	27	628	01000010	0	00000001	00000000
	2014 06 09	11:30:00	30	59.744777	17.669560		3D	45	1.2	6	0	5	4	28	629	01000010	0	00000001	00000000
	2014 06 09	11:45:00	30	59.744358	17.669093		3D	5	1.4	5	0	7	4	29	629	01000010	0	00000001	00000000
	2014 06 09	12:00:00	30	59.744137	17.667858		3D	-14	1.9	4	0	7	3	29	629	01000010	0	00000001	00000000
	2014 06 09	12:15:00	42	59.744288	17.667448		3D	39	2.1	4	0	5	3	28	628	01000010	0	00000001	00000000
	2014 06 09	12:30:00	30	59.744295	17.667472		3D	37	2.4	4	0	5	2	28	629	01000010	0	00000001	00000000
	2014 06 09	12:45:00	30	59.744367	17.667417		3D	48	2.8	4	0	0	0	28	629	01000010	0	00000001	00000000
	2014 06 09	13:00:00	33	59.744270	17.667510		3D	33	1.1	7	0	2	2	28	628	01000010	0	00000001	00000000
	2014 06 09	13:15:00	30	59.743703	17.667523		3D	23	1.1	7	0	2	0	29	629	01000010	0	00000001	00000000
	2014 06 09	13:30:00	30	59.743725	17.668038		3D	14	1.4	6	0	3	2	29	629	01000010	0	00000001	00000000
	2014 06 09	13:45:00	30	59.743888	17.668533		3D	35	1.3	6	0	3	6	31	629	01000010	0	00000001	00000000
	2014 06 09	14:00:00	30	59.744480	17.670077		3D	26	1.3	5	0	1	6	29	629	01000010	0	00000001	00000000
	2014 06 09	14:15:00	30	59.744927	17.670947		3D	19	2.0	5	0	4	5	30	629	01000010	0	00000001	00000000
	2014 06 09	14:30:00	30	59.745325	17.671260		3D	5	1.9	5	0	6	4	29	629	01000010	0	00000001	00000000
	2014 06 09	14:45:00	30	59.746733	17.668613		3D	36	1.7	5	0	8	9	26	629	01000010	0	00000001	00000000
	2014 06 09	15:00:00	30	59.745497	17.670785		3D	25	3.7	4	0	4	2	23	629	01000010	0	00000001	00000000
	2014 06 09	15:15:00	30	59.744913	17.670658		3D	32	2.9	4	0	5	0	21	629	01000010	0	00000001	00000000
	2014 06 09	15:30:00	43	59.744563	17.669740		3D	34	1.8	5	0	11	12	21	627	01000010	0	00000001	00000000
	2014 06 09	15:45:00	30	59.744722	17.670337		3D	38	1.9	5	0	3	5	24	629	01000010	0	00000001	00000000
	2014 06 09	16:00:00	30	59.745222	17.670528		3D	44	2.1	5	0	7	1	26	629	01000010	0	00000001	00000000
	2014 06 09	16:15:00	30	59.745282	17.670518		3D	63	2.9	4	0	5	4	25	629	01000010	0	00000001	00000000
	2014 06 09	16:30:00	56	59.745043	17.670667		3D	39	1.9	5	0	16	12	25	627	01000010	0	00000001	00000000
	2014 06 09	16:45:00	30	59.744967	17.670722		3D	46	2.4	4	0	3	4	27	629	01000010	0	00000001	00000000
	2014 06 09	17:00:00	42	59.744940	17.670680		3D	53	1.5	5	0	0	0	28	628	01000010	0	00000001	00000000
	2014 06 09	17:15:00	30	59.744962	17.670945		3D	22	1.5	5	0	4	5	27	629	01000010	0	00000001	00000000
	2014 06 09	17:30:00	30	59.744950	17.670968		3D	40	1.8	4	0	5	5	27	629	01000010	0	00000001	00000000
	2014 06 09	17:45:00	74	59.745272	17.671042		3D	36	2.7	4	0	17	21	26	626	01000010	0	00000001	00000000
	2014 06 09	18:00:00	30	59.745572	17.670928		3D	39	4.0	4	0	5	6	24	628	01000010	0	00000001	00000000
	2014 06 09	18:15:00	36	59.745307	17.670608		3D	37	14.7	4	0	8	7	22	628	01000010	0	00000001	00000000
	2014 06 09	18:30:00	67	59.745138	17.669942		3D	21	1.3	6	0	7	11	22	626	01000010	0	00000001	00000000
	2014 06 09	18:45:00	30	59.744918	17.670897		3D	48	1.4	4	0	7	4	21	628	01000010	0	00000001	00000000
	2014 06 09	19:00:00	30	59.745088	17.670713		3D	42	1.2	6	0	0	6	21	628	01000010	0	00000001	00000000
	2014 06 09	19:15:00	30	59.744767	17.670590		3D	29	1.4	5	0	1	7	20	629	01000010	0	00000001	00000000
	2014 06 09	19:30:00	30	59.744923	17.670852		3D	32	1.5	5	0	2	3	19	629	01000010	0	00000001	00000000
	2014 06 09	19:45:00	30	59.743940	17.669193		3D	25	1.5	5	0	4	1	19	628	01000010	0	00000001	00000000
	2014 06 09	20:00:00	30	59.744457	17.669615		3D	24	3.1	4	0	5	3	18	628	01000010	0	00000001	00000000
	2014 06 09	20:15:00	30	59.745518	17.670677		3D	48	1.4	5	0	4	8	17	628	01000010	0	00000001	00000000
	2014 06 09	20:30:00	30	59.746505	17.669100		3D	59	1.3	5	0	3	1	18	628	01000010	0	00000001	00000000
	2014 06 09	20:45:00	30	59.745673	17.670722		3D	21	4.2	4	0	3	5	18	628	01000010	0	00000001	00000000
	2014 06 09	21:00:00	30	59.743563	17.667880		3D	28	3.6	4	0	4	0	18	628	01000010	0	00000001	00000000
	2014 06 09	21:15:00	38	59.744313	17.667388		3D	43	1.4	8	0	4	5	17	627	01000010	0	00000001	00000000
	2014 06 09	21:30:00	30	59.744255	17.667410		3D	39	1.3	7	0	0	0	18	628	01000010	0	00000001	00000000
	2014 06 09	21:45:00	30	59.744250	17.667492		3D	45	1.1	7	0	0	0	18	628	01000010	0	00000001	00000000
	2014 06 09	22:00:00	30	59.744267	17.667418		3D	40	1.4	6	0	0	0	18	628	01000010	0	00000001	00000000
	2014 06 09	22:15:00	30	59.744075	17.667713		3D	33	1.0	7	0	9	10	17	628	01000010	0	00000001	00000000
	2014 06 09	22:30:00	30	59.744543	17.666385		3D	42	1.5	6	0	4	4	16	628	01000010	0	00000001	00000000
	2014 06 09	22:45:00	30	59.744600	17.666393		3D	53	1.3	6	0	6	2	16	627	01000010	0	00000001	00000000
	2014 06 09	23:00:00	30	59.744118	17.667985		3D	36	1.4	6	0	6	7	16	628	01000010	0	00000001	00000000
	2014 06 09	23:15:00	30	59.744182	17.667857		3D	44	1.6	5	0	10	5	16	627	01000010	0	00000001	00000000
	2014 06 09	23:30:00	30	59.744210	17.667960		3D	40	1.9	4	0	7	2	17	627	01000010	0	00000001	00000000
	2014 06 09	23:45:00	30	59.744642	17.669832		3D	39	2.1	4	0	5	0	15	627	01000010	0	00000001	00000000
	2014 06 10	00:00:00	30	59.743798	17.668103		3D	47	2.4	4	0	6	5	16	627	01000010	0	00000001	00000000
	2014 06 10	00:15:00	43	59.744237	17.667432		3D	15	1.8	6	0	0	1	17	626	01000010	0	00000001	00000000
	2014 06 10	00:30:00	30	59.744070	17.667307		3D	19	1.7	6	0	2	3	17	628	01000010	0	00000001	00000000
	2014 06 10	00:45:00	30	59.744653	17.666578		3D	20	1.6	6	0	3	0	17	627	01000010	0	00000001	00000000
	2014 06 10	01:00:00	30	59.743947	17.667302		3D	18	1.5	6	0	7	1	17	627	01000010	0	00000001	00000000
	2014 06 10	01:15:00	30	59.743735	17.667317		3D	27	1.5	6	0	1	1	17	628	01000010	0	00000001	00000000
	2014 06 10	01:30:00	30	59.744467	17.669647		3D	39	1.7	6	0	5	4	15	627	01000010	0	00000001	00000000
	2014 06 10	01:45:00	30	59.744492	17.669437		3D	37	1.5	6	0	5	0	14	627	01000010	0	00000001	00000000
	2014 06 10	02:00:00	30	59.744202	17.667688		3D	44	1.9	5	0	3	2	14	626	01000010	0	00000001	00000000
	2014 06 10	02:15:00	30	59.744142	17.667810		3D	48	1.9	5	0	6	5	15	626	01000010	0	00000001	00000000
	2014 06 10	02:30:00	30	59.744135	17.667443		3D	42	2.0	5	0	1	6	15	627	01000010	0	00000001	00000000
	2014 06 10	02:45:00	30	59.744163	17.667108		3D	27	2.4	5	0	0	0	15	627	01000010	0	00000001	00000000
	2014 06 10	03:00:00	30	59.743863	17.667175		3D	36	4.1	4	0	0	0	16	627	01000010	0	00000001	00000000
	2014 06 10	03:15:00	43	59.743960	17.667062		3D	34	1.2	6	0	0	1	16	625	01000010	0	00000001	00000000
	2014 06 10	03:30:00	30	59.743935	17.667118		3D	31	1.2	6	0	0	0	16	627	01000010	0	00000001	00000000
	2014 06 10	03:45:00	30	59.743923	17.667092		3D	32	1.2	6	0	0	0	17	627	01000010	0	00000001	00000000
	2014 06 10	04:00:00	30	59.743938	17.667135		3D	28	1.2	6	0	0	0	19	627	01000010	0	00000001	00000000
	2014 06 10	04:15:00	30	59.743942	17.667140		3D	26	1.2	6	0	0	0	20	627	01000010	0	00000001	00000000
	2014 06 10	04:30:00	30	59.743922	17.667170		3D	29	1.2	6	0	0	0	21	628	01000010	0	00000001	00000000
	2014 06 10	04:45:00	30	59.743893	17.667218		3D	26	1.6	5	0	0	0	20	628	01000010	0	00000001	00000000
	2014 06 10	05:00:00	36	59.743915	17.667290		3D	-105	0.7	11	0	0	0	22	627	01000010	0	00000001	00000000
	2014 06 10	05:15:00	30	59.743948	17.667188		3D	32	0.8	11	0	4	0	22	628	01000010	0	00000001	00000000
	2014 06 10	05:30:00	30	59.744533	17.667677		3D	28	0.9	10	0	6	1	22	628	01000010	0	00000001	00000000
	2014 06 10	05:45:00	30	59.744437	17.668155		3D	28	1.0	9	0	9	2	22	628	01000010	0	00000001	00000000
	2014 06 10	06:00:00	30	59.745557	17.670597		3D	35	1.1	8	0	8	4	23	628	01000010	0	00000001	00000000
	2014 06 10	06:15:00	30	59.745252	17.670627		3D	27	1.1	8	0	8	6	24	628	01000010	0	00000001	00000000
	2014 06 10	06:30:00	30	59.745327	17.670372		3D	17	1.8	6	0	0	0	25	628	01000010	0	00000001	00000000
	2014 06 10	06:45:00	30	59.745387	17.670400		3D	19	1.8	6	0	3	3	25	628	01000010	0	00000001	00000000
	2014 06 10	07:00:00	30	59.745383	17.670297		3D	25	1.8	6	0	0	0	25	628	01000010	0	00000001	00000000
	2014 06 10	07:15:00	30	59.745453	17.670475		3D	18	2.1	5	0	0	0	26	628	01000010	0	00000001	00000000
	2014 06 10	07:30:00	40	59.745450	17.670670		3D	29	2.3	5	0	8	9	27	627	01000010	0	00000001	00000000
	2014 06 10	07:45:00	30	59.745263	17.670123		3D	31	14.9	4	0	5	6	27	628	01000010	0	00000001	00000000
	2014 06 10	08:00:00	43	59.745073	17.669660		3D	27	1.8	5	0	7	9	27	627	01000010	0	00000001	00000000
	2014 06 10	08:15:00	30	59.744905	17.670418		3D	37	1.7	5	0	5	4	25	628	01000010	0	00000001	00000000
	2014 06 10	08:30:00	30	59.745078	17.670983		3D	26	1.5	5	0	4	0	26	628	01000010	0	00000001	00000000
	2014 06 10	08:45:00	43	59.745818	17.670173		3D	18	6.1	5	0	9	9	26	627	01000010	0	00000001	00000000
	2014 06 10	09:00:00	30	59.745752	17.669925		3D	25	12.1	5	0	2	3	26	628	01000010	0	00000001	00000000
	2014 06 10	09:15:00	38	59.745380	17.670477		3D	33	1.7	6	0	4	3	27	628	01000010	0	00000001	00000000
	2014 06 10	09:30:00	30	59.745328	17.670500		3D	23	1.7	6	0	0	0	28	629	01000010	0	00000001	00000000
	2014 06 10	09:45:00	30	59.745412	17.670517		3D	34	2.3	6	0	6	5	27	629	01000010	0	00000001	00000000
	2014 06 10	10:00:00	30	59.745330	17.670658		3D	44	1.9	4	0	1	2	29	629	01000010	0	00000001	00000000
	2014 06 10	10:15:00	30	59.745352	17.670735		3D	6	2.1	4	0	0	0	27	629	01000010	0	00000001	00000000
	2014 06 10	10:30:00	30	59.745565	17.670292		3D	29	2.3	4	0	1	4	27	629	01000010	0	00000001	00000000
	2014 06 10	10:45:00	30	59.745483	17.670717		3D	35	2.7	4	0	6	0	28	629	01000010	0	00000001	00000000
	2014 06 10	11:00:00	33	59.745650	17.671068		3D	33	1.5	5	0	6	5	29	628	01000010	0	00000001	00000000
	2014 06 10	11:15:00	30	59.745650	17.670928		3D	59	2.3	4	0	5	5	30	629	01000010	0	00000001	00000000
	2014 06 10	11:30:00	60	59.745612	17.671243		3D	38	1.2	4	0	15	18	29	627	01000010	0	00000001	00000000
	2014 06 10	11:45:00	30	59.746432	17.672860		3D	71	1.1	5	0	8	6	26	629	01000010	0	00000001	00000000
	2014 06 10	12:00:00	30	59.746007	17.673030		3D	37	1.2	5	0	9	5	28	629	01000010	0	00000001	00000000
	2014 06 10	12:15:00	30	59.744373	17.670608		3D	-6	2.1	4	0	0	0	27	629	01000010	0	00000001	00000000
	2014 06 10	12:30:00	30	59.745025	17.670037		3D	32	2.5	4	0	0	2	29	629	01000010	0	00000001	00000000
	2014 06 10	12:45:00	30	59.744625	17.669793		3D	44	4.7	4	0	5	7	29	629	01000010	0	00000001	00000000
	2014 06 10	13:00:00	39	59.744632	17.670200		3D	31	2.0	5	0	7	8	28	628	01000010	0	00000001	00000000
	2014 06 10	13:15:00	35	59.743683	17.667190		3D	70	1.7	5	0	3	5	29	628	01000010	0	00000001	00000000
	2014 06 10	13:30:00	30	59.744290	17.667550		3D	8	2.2	4	0	0	3	29	629	01000010	0	00000001	00000000
	2014 06 10	13:45:00	30	59.743838	17.667772		3D	-2	2.3	4	0	0	0	29	629	01000010	0	00000001	00000000
	2014 06 10	14:00:00	30	59.743608	17.667720		3D	9	2.7	4	0	0	0	28	629	01000010	0	00000001	00000000
	2014 06 10	14:15:00	30	59.743592	17.667660		3D	12	3.7	4	0	5	2	31	629	01000010	0	00000001	00000000
	2014 06 10	14:30:00	30	59.743655	17.667792		3D	14	4.3	4	0	0	0	30	629	01000010	0	00000001	00000000
	2014 06 10	14:45:00	30	59.744343	17.669682		3D	29	5.7	4	0	7	4	28	629	01000010	0	00000001	00000000
	2014 06 10	15:00:00	62	59.745087	17.671042		3D	27	1.2	6	0	19	20	29	627	01000010	0	00000001	00000000
	2014 06 10	15:15:00	30	59.745083	17.670633		3D	18	1.2	6	0	6	5	29	629	01000010	0	00000001	00000000
	2014 06 10	15:30:00	30	59.745550	17.670552		3D	22	1.2	6	0	4	6	28	629	01000010	0	00000001	00000000
	2014 06 10	15:45:00	30	59.745527	17.671048		3D	38	1.3	5	0	0	2	29	629	01000010	0	00000001	00000000
	2014 06 10	16:00:00	30	59.745492	17.671157		3D	46	1.1	6	0	0	0	30	629	01000010	0	00000001	00000000
	2014 06 10	16:15:00	30	59.745480	17.671177		3D	42	1.1	5	0	0	0	29	629	01000010	0	00000001	00000000
	2014 06 10	16:30:00	39	59.745290	17.670565		3D	31	1.4	6	0	6	10	27	628	01000010	0	00000001	00000000
	2014 06 10	16:45:00	30	59.745203	17.670472		3D	37	1.4	6	0	1	7	27	629	01000010	0	00000001	00000000
	2014 06 10	17:00:00	34	59.743750	17.672993		3D	295	1.6	5	0	6	6	26	629	01000010	0	00000001	00000000
	2014 06 10	17:15:00	30	59.745145	17.669933		3D	33	1.5	5	0	6	4	23	629	01000010	0	00000001	00000000
	2014 06 10	17:30:00	30	59.744882	17.670813		3D	27	2.5	4	0	6	6	23	629	01000010	0	00000001	00000000
	2014 06 10	17:45:00	30	59.744667	17.670038		3D	29	2.0	4	0	8	4	22	629	01000010	0	00000001	00000000
	2014 06 10	18:00:00	43	59.744942	17.670545		3D	40	1.6	4	0	10	6	22	628	01000010	0	00000001	00000000
	2014 06 10	18:15:00	36	59.745613	17.671283		3D	42	2.9	4	0	4	6	21	628	01000010	0	00000001	00000000
	2014 06 10	18:30:00	51	59.745168	17.671023		3D	46	2.7	4	0	15	15	21	627	01000010	0	00000001	00000000
	2014 06 10	18:45:00	30	59.744402	17.669812		3D	35	2.9	4	0	6	4	20	628	01000010	0	00000001	00000000
	2014 06 10	19:00:00	30	59.744415	17.670057		3D	157	3.0	4	0	5	7	19	628	01000010	0	00000001	00000000
	2014 06 10	19:15:00	60	59.745017	17.670820		3D	31	1.9	4	0	15	8	19	626	01000010	0	00000001	00000000
	2014 06 10	19:30:00	53	59.746388	17.671138		3D	33	1.8	5	0	16	13	19	626	01000010	0	00000001	00000000
	2014 06 10	19:45:00	30	59.747508	17.671853		3D	33	1.8	5	0	5	4	19	628	01000010	0	00000001	00000000
	2014 06 10	20:00:00	30	59.745463	17.670898		3D	22	1.9	5	0	2	0	19	628	01000010	0	00000001	00000000
	2014 06 10	20:15:00	30	59.744657	17.669990		3D	23	2.0	5	0	3	3	18	628	01000010	0	00000001	00000000
	2014 06 10	20:30:00	30	59.744302	17.667422		3D	43	2.3	5	0	7	5	17	628	01000010	0	00000001	00000000
	2014 06 10	20:45:00	30	59.744308	17.667337		3D	25	2.5	5	0	2	0	19	628	01000010	0	00000001	00000000
	2014 06 10	21:00:00	30	59.744557	17.667997		3D	33	2.8	4	0	3	2	18	628	01000010	0	00000001	00000000
	2014 06 10	21:15:00	43	59.744677	17.666262		3D	48	1.4	6	0	0	0	18	627	01000010	0	00000001	00000000
	2014 06 10	21:30:00	30	59.744560	17.666288		3D	43	1.2	6	0	4	4	17	628	01000010	0	00000001	00000000
	2014 06 10	21:45:00	30	59.744337	17.666923		3D	40	1.1	6	0	4	3	17	628	01000010	0	00000001	00000000
	2014 06 10	22:00:00	30	59.744192	17.667780		3D	42	1.1	6	0	4	3	16	628	01000010	0	00000001	00000000
	2014 06 10	22:15:00	30	59.744167	17.667825		3D	53	1.1	6	0	2	0	15	628	01000010	0	00000001	00000000
	2014 06 10	22:30:00	30	59.745802	17.671417		3D	59	1.3	5	0	1	1	15	627	01000010	0	00000001	00000000
	2014 06 10	22:45:00	65	59.746332	17.671320		3D	77	1.3	5	0	21	13	15	625	01000010	0	00000001	00000000
	2014 06 10	23:00:00	30	59.746418	17.671122		3D	63	1.6	4	0	5	5	15	627	01000010	0	00000001	00000000
	2014 06 10	23:15:00	30	59.747252	17.671902		3D	96	1.8	4	0	3	3	15	627	01000010	0	00000001	00000000
	2014 06 10	23:30:00	66	59.746505	17.671612		3D	84	3.2	4	0	20	15	15	624	01000010	0	00000001	00000000
	2014 06 10	23:45:00	30	59.746272	17.670645		3D	8	3.2	4	0	3	2	15	626	01000010	0	00000001	00000000
	2014 06 11	00:00:00		Time Out								30	20	15	622	00001000	0	00000001	00000000
	2014 06 11	00:15:00	44	59.745743	17.671408		3D	36	1.4	7	0	0	0	15	625	01000010	0	00000001	00000000
	2014 06 11	00:30:00	30	59.745830	17.671435		3D	37	1.4	7	0	5	5	15	627	01000010	0	00000001	00000000
	2014 06 11	00:45:00	30	59.745823	17.671362		3D	30	1.4	7	0	6	5	14	626	01000010	0	00000001	00000000
	2014 06 11	01:00:00	30	59.744815	17.669767		3D	16	1.5	7	0	3	3	13	626	01000010	0	00000001	00000000
	2014 06 11	01:15:00	30	59.745580	17.670368		3D	20	3.4	6	0	6	7	11	626	01000010	0	00000001	00000000
	2014 06 11	01:30:00	30	59.743887	17.667062		3D	12	2.1	6	0	4	3	11	626	01000010	0	00000001	00000000
	2014 06 11	01:45:00	30	59.743983	17.667528		3D	28	2.3	5	0	7	4	11	626	01000010	0	00000001	00000000
	2014 06 11	02:00:00	30	59.744185	17.667613		3D	26	2.1	5	0	6	3	11	625	01000010	0	00000001	00000000
	2014 06 11	02:15:00	30	59.744363	17.667087		3D	22	2.0	5	0	0	0	12	625	01000010	0	00000001	00000000
	2014 06 11	02:30:00	30	59.744252	17.667248		3D	34	2.4	5	0	4	4	13	626	01000010	0	00000001	00000000
	2014 06 11	02:45:00	30	59.744268	17.667345		3D	40	1.9	5	0	0	0	13	626	01000010	0	00000001	00000000
	2014 06 11	03:00:00	30	59.744247	17.667028		3D	22	2.5	4	0	0	0	14	626	01000010	0	00000001	00000000
	2014 06 11	03:15:00	44	59.744172	17.667328		3D	35	0.9	9	0	11	6	14	624	01000010	0	00000001	00000000
	2014 06 11	03:30:00	30	59.744522	17.668145		3D	33	1.3	8	0	4	5	14	626	01000010	0	00000001	00000000
	2014 06 11	03:45:00	30	59.744842	17.669912		3D	29	1.4	8	0	6	2	14	626	01000010	0	00000001	00000000
	2014 06 11	04:00:00	30	59.746612	17.671565		3D	39	1.2	8	0	7	1	14	626	01000010	0	00000001	00000000
	2014 06 11	04:15:00	30	59.746245	17.673328		3D	49	1.2	8	0	6	1	14	626	01000010	0	00000001	00000000
	2014 06 11	04:30:00	30	59.744177	17.669358		3D	29	1.4	7	0	7	4	15	626	01000010	0	00000001	00000000
	2014 06 11	04:45:00	30	59.744170	17.669175		3D	30	1.6	7	0	1	1	19	627	01000010	0	00000001	00000000
	2014 06 11	05:00:00	30	59.744168	17.669193		3D	28	1.9	7	0	0	0	20	627	01000010	0	00000001	00000000
	2014 06 11	05:15:00	30	59.744170	17.669175		3D	24	2.1	7	0	0	0	21	627	01000010	0	00000001	00000000
	2014 06 11	05:30:00	30	59.744142	17.669162		3D	28	2.2	7	0	0	0	24	627	01000010	0	00000001	00000000
	2014 06 11	05:45:00	30	59.744310	17.669045		3D	27	3.8	5	0	0	0	25	628	01000010	0	00000001	00000000
	2014 06 11	06:00:00	30	59.744217	17.669130		3D	32	3.0	4	0	1	0	26	628	01000010	0	00000001	00000000
	2014 06 11	06:15:00	30	59.744030	17.669010		3D	28	2.4	4	0	0	5	27	628	01000010	0	00000001	00000000
	2014 06 11	06:30:00	43	59.743698	17.668558		3D	30	1.2	7	0	4	6	26	627	01000010	0	00000001	00000000
	2014 06 11	06:45:00	30	59.744358	17.669410		3D	-100	1.8	6	0	7	0	24	628	01000010	0	00000001	00000000
	2014 06 11	07:00:00	30	59.744008	17.668287		3D	66	1.2	7	0	5	6	23	628	01000010	0	00000001	00000000
	2014 06 11	07:15:00	30	59.743885	17.668823		3D	43	1.3	6	0	2	2	26	628	01000010	0	00000001	00000000
	2014 06 11	07:30:00	30	59.744440	17.669797		3D	25	1.4	6	0	2	2	27	628	01000010	0	00000001	00000000
	2014 06 11	07:45:00	32	59.744363	17.667878		3D	46	2.0	5	0	5	4	27	628	01000010	0	00000001	00000000
	2014 06 11	08:00:00	44	59.744117	17.667368		3D	22	1.1	8	0	10	5	27	628	01000010	0	00000001	00000000
	2014 06 11	08:15:00	30	59.743863	17.667148		3D	20	1.1	8	0	0	0	27	629	01000010	0	00000001	00000000
	2014 06 11	08:30:00	30	59.743847	17.667188		3D	26	1.1	8	0	0	0	27	629	01000010	0	00000001	00000000
	2014 06 11	08:45:00	30	59.743675	17.667468		3D	26	1.1	7	0	0	0	26	628	01000010	0	00000001	00000000
	2014 06 11	09:00:00	30	59.743630	17.667547		3D	24	1.1	7	0	0	0	27	629	01000010	0	00000001	00000000
	2014 06 11	09:15:00	30	59.743658	17.667440		3D	16	2.3	5	0	0	0	29	629	01000010	0	00000001	00000000
	2014 06 11	09:30:00	30	59.743487	17.667742		3D	28	2.1	5	0	0	0	28	629	01000010	0	00000001	00000000
	2014 06 11	09:45:00	31	59.743408	17.668050		3D	33	2.0	4	0	1	8	26	629	01000010	0	00000001	00000000
	2014 06 11	10:00:00	44	59.743692	17.668180		3D	22	0.8	9	0	9	8	25	627	01000010	0	00000001	00000000
	2014 06 11	10:15:00	30	59.743892	17.668333		3D	5	0.8	9	0	4	4	25	629	01000010	0	00000001	00000000
	2014 06 11	10:30:00	30	59.744713	17.669920		3D	31	0.8	9	0	10	5	26	629	01000010	0	00000001	00000000
	2014 06 11	10:45:00	30	59.744723	17.669725		3D	23	0.9	7	0	8	5	26	629	01000010	0	00000001	00000000
	2014 06 11	11:00:00	30	59.744855	17.669640		3D	25	0.8	8	0	1	4	27	629	01000010	0	00000001	00000000
	2014 06 11	11:15:00	30	59.744470	17.668708		3D	9	1.0	6	0	6	6	27	629	01000010	0	00000001	00000000
	2014 06 11	11:30:00	30	59.744250	17.667517		3D	19	1.0	6	0	0	3	28	629	01000010	0	00000001	00000000
	2014 06 11	11:45:00	30	59.744268	17.667498		3D	10	1.3	4	0	1	0	27	629	01000010	0	00000001	00000000
	2014 06 11	12:00:00	45	59.744330	17.667377		3D	32	1.0	7	0	0	0	27	628	01000010	0	00000001	00000000
	2014 06 11	12:15:00	30	59.744253	17.667458		3D	34	1.1	7	0	0	0	27	629	01000010	0	00000001	00000000
	2014 06 11	12:30:00	30	59.744300	17.667412		3D	36	1.1	7	0	1	1	26	629	01000010	0	00000001	00000000
	2014 06 11	12:45:00	30	59.744295	17.666888		3D	10	1.2	7	0	4	0	25	629	01000010	0	00000001	00000000
	2014 06 11	13:00:00	30	59.743607	17.667545		3D	27	1.1	7	0	3	0	24	629	01000010	0	00000001	00000000
	2014 06 11	13:15:00	30	59.743403	17.668000		3D	26	1.1	7	0	4	3	24	629	01000010	0	00000001	00000000
	2014 06 11	13:30:00	30	59.743722	17.668490		3D	26	1.4	6	0	4	3	24	629	01000010	0	00000001	00000000
	2014 06 11	13:45:00	30	59.743753	17.668757		3D	29	1.3	6	0	6	0	24	629	01000010	0	00000001	00000000
	2014 06 11	14:00:00	30	59.743907	17.669072		3D	18	1.3	6	0	6	5	23	629	01000010	0	00000001	00000000
	2014 06 11	14:15:00	30	59.744167	17.669837		3D	15	2.1	5	0	4	3	21	629	01000010	0	00000001	00000000
	2014 06 11	14:30:00	30	59.744383	17.669802		3D	24	1.9	5	0	9	6	19	629	01000010	0	00000001	00000000
	2014 06 11	14:45:00	30	59.744558	17.669948		3D	24	1.9	5	0	10	5	19	629	01000010	0	00000001	00000000
	2014 06 11	15:00:00	30	59.744495	17.670588		3D	44	2.8	4	0	5	7	19	628	01000010	0	00000001	00000000
	2014 06 11	15:15:00	30	59.744560	17.669683		3D	12	3.1	4	0	4	3	19	628	01000010	0	00000001	00000000
	2014 06 11	15:30:00	44	59.743778	17.667267		3D	13	1.5	5	0	8	0	19	627	01000010	0	00000001	00000000
	2014 06 11	15:45:00	30	59.743932	17.667623		3D	25	1.4	5	0	4	2	19	628	01000010	0	00000001	00000000
	2014 06 11	16:00:00	30	59.743648	17.667942		3D	21	1.3	5	0	6	3	20	628	01000010	0	00000001	00000000
	2014 06 11	16:15:00	30	59.743783	17.668182		3D	22	1.6	4	0	6	4	20	628	01000010	0	00000001	00000000
	2014 06 11	16:30:00	30	59.744027	17.668477		3D	37	1.5	4	0	5	2	20	628	01000010	0	00000001	00000000
	2014 06 11	16:45:00	44	59.743552	17.667757		3D	27	0.9	6	0	3	9	20	627	01000010	0	00000001	00000000
	2014 06 11	17:00:00	30	59.743420	17.667880		3D	27	1.4	4	0	3	0	20	628	01000010	0	00000001	00000000
	2014 06 11	17:15:00	30	59.743428	17.667833		3D	30	1.4	4	0	0	0	21	628	01000010	0	00000001	00000000
	2014 06 11	17:30:00	31	59.743080	17.667747		3D	90	1.4	4	0	2	2	21	628	01000010	0	00000001	00000000
